EXTERIOR,,INTERIOR,2011,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C56DJ593520,,J593520,"MSRP.1,ZCP,2MK,302,403,415,494,4MZ,507,6FL",,,"Oct 16, 2012",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593521,,J593521,"MSRP.1,ZPP.3,2MK,2MT.1,302,403,494,6FL,6NF,6NR",,,"Oct 16, 2012",550,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C5XDJ593522,,J593522,"MSRP.1,ZPP.3,2MK,2MT.1,302,494,6FL,752",,,"Oct 17, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C51DJ593523,,J593523,"MSRP.1,ZCW,302,322,507,6FL,771",,,"Oct 17, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C53DJ593524,,J593524,"MSRP.1,ZCP,2MK,302,322,4MX,507,609,6FL",,,"Oct 17, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593525,,J593525,"MSRP.1,ZCP,ZPP.3,302,403,494,6FL,6NF,6NR,655,752",,,"Oct 17, 2012",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C57DJ593526,,J593526,"MSRP.1,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655",,,"Oct 17, 2012",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C59DJ593527,,J593527,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 17, 2012",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C50DJ593528,,J593528,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 18, 2012",,,,,,,,,,,
B45 Estroil Blue II,,Z1XX - Unknown Upholstery Code,,WBSKG9C52DJ593529,,J593529,"MSRP.1,IND,ZCP,ZPP.3,2MK,494,6NR,655,752",,,"Oct 26, 2012",,,,,,,,,,,
337 - Dakar Yellow 2,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593530,,J593530,"MSRP.1,IND,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",,,,,,,,,,,
B50 - Sakhir Orange Metallic,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593531,,J593531,"MSRP.1,IND,ZCP,ZPP.3,2MK,494,5AC,6NR,655,752",,,"Oct 29, 2012",,,,,,,,,,,
W14 - Ind. Java Green Met.,,Z1XX - Unknown Upholstery Code,,WBSKG9C52DJ593532,,J593532,"MSRP.1,IND,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",,,,,,,,,,,
W14 - Ind. Java Green Met.,,Z1XX - Unknown Upholstery Code,,WBSKG9C54DJ593533,,J593533,"MSRP.1,iND,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 30, 2012",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C56DJ593534,,J593534,"MSRP.1,ZCP,302,322,4MY,507,6FL",,,"Oct 18, 2012",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C58DJ593535,,J593535,"MSRP.1,ZCP,2MK,302,494,4MY,507,6FL",,,"Oct 18, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593536,,J593536,"MSRP.1,2MK,302,507,6FL,771",,,"Oct 18, 2012",950,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C51DJ593537,,J593537,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,752",,,"Oct 19, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C53DJ593538,,J593538,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL",,,"Oct 19, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593539,,J593539,"MSRP.1,ZCP,ZCW,ZPP.1,2MK,302,6FL,6NF,6NR,655",,,"Oct 19, 2012",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C51DJ593540,,J593540,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,752",,,"Oct 19, 2012",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C53DJ593541,,J593541,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,655,752",,,"Oct 19, 2012",1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593542,,J593542,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,752",,,"Oct 19, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,,WBSKG9C57DJ593543,,J593543,"MSRP.1,ZPP.3,2MK,2MT.1,302,6FL,6NF,6NR,655,752",,,"Oct 19, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C59DJ593544,,J593544,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 19, 2012",550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593545,,J593545,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 19, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593546,,J593546,"MSRP.1,ZPP.2,2MK,302,494,5AC,6FL,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593547,,J593547,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C56DJ593548,,J593548,"MSRP.1,ZCP,2MK,302,494,4MX,507,609,6FL,6NF,6NR,655",,,"Oct 20, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593549,,J593549,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C54DJ593550,,J593550,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593551,,J593551,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,6FL,6NF,6NR",,,"Oct 20, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593552,,J593552,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593553,,J593553,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C51DJ593554,,J593554,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593555,,J593555,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C55DJ593556,,J593556,"MSRP.1,ZPP.3,2MT.1,302,403,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 20, 2012",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593557,,J593557,"MSRP.1,ZCP,ZCW,ZPP.1,302,403,6FL,655,752",,,"Oct 22, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593558,,J593558,"MSRP.1,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593559,,J593559,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655",,,"Oct 22, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C57DJ593560,,J593560,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593561,,J593561,"MSRP.1,ZCP,ZPP.2,302,6FL",,,"Oct 22, 2012",550,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593562,,J593562,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593563,,J593563,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C54DJ593564,,J593564,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",1100,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C56DJ593565,,J593565,"MSRP.1,ZCP,2MK,302,322,4MX,507,609,6FL,6NF,6NR",,,"Oct 22, 2012",550,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C58DJ593566,,J593566,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593567,,J593567,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSKG9C51DJ593568,,J593568,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 22, 2012",1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593569,,J593569,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593570,,J593570,"MSRP.1,ZCP,ZCW,ZPP.1,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C51DJ593571,,J593571,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C53DJ593572,,J593572,"MSRP.1,ZCP,ZCW,ZPP.2,2MK,302,6FL,6NF,6NR,655",,,"Oct 23, 2012",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593573,,J593573,"MSRP.1,ZCP,ZCW,2MK,302,322,415,4MY,507,609,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",950,,CAN,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593574,,J593574,"MSRP.1,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C59DJ593575,,J593575,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",1100,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593576,,J593576,"MSRP.1,ZCP,ZPP.3,302,6FL,752",,,"Oct 23, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593577,,J593577,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,655",,,"Oct 23, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593578,,J593578,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,655,752",,,"Oct 23, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C56DJ593579,,J593579,"MSRP.1,2MK,302,494,4MY,507,609,6FL",,,"Oct 23, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C52DJ593580,,J593580,"MSRP.1,ZCP,ZCW,ZPP.2,302,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593581,,J593581,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 23, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593582,,J593582,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSKG9C58DJ593583,,J593583,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,752",,,"Oct 24, 2012",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593584,,J593584,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593585,,J593585,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,302,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593586,,J593586,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593587,,J593587,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C57DJ593588,,J593588,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",550/1100,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593589,,J593589,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593590,,J593590,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,752",,,"Oct 24, 2012",,,,,,,,,,,
668 - Jet Black,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C57DJ593591,,J593591,"MSRP.1,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593592,,J593592,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 24, 2012",,,,,,,,,,,
668 - Jet Black,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593593,,J593593,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593594,,J593594,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,752",,,"Oct 25, 2012",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54DJ593595,,J593595,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593596,,J593596,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR",,,"Oct 25, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593597,,J593597,"MSRP.1,ZCP,ZPP.1,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593598,,J593598,"MSRP.1,ZCW,ZPP.3,2MK,302,6FL,655",,,"Oct 25, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C51DJ593599,,J593599,"MSRP.1,ZCW,ZPP.2,302,403,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C54DJ593600,,J593600,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR",,,"Oct 25, 2012",550,,,,,,,,,,
A96 - Mineral White Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C56DJ593601,,J593601,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593602,,J593602,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL",,,"Oct 25, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593603,,J593603,"MSRP.1,ZCP,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C51DJ593604,,J593604,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 25, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593605,,J593605,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593606,,J593606,"MSRP.1,ZCP,ZPP.3,302,494,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593607,,J593607,"MSRP.1,ZPP.3,2MK,2MT.1,302,494,6FL,655,752",,,"Oct 26, 2012",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C59DJ593608,,J593608,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593609,,J593609,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593610,,J593610,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593611,,J593611,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL,6NF,6NR,655",,,"Oct 26, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593612,,J593612,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C52DJ593613,,J593613,"MSRP.1,ZCP,ZCW,ZPP.1,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 26, 2012",,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C54DJ593614,,J593614,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655",,,"Oct 26, 2012",,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C56DJ593615,,J593615,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C58DJ593616,,J593616,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",550,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C5XDJ593617,,J593617,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593618,,J593618,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,302,403,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593619,,J593619,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593620,,J593620,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C51DJ593621,,J593621,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",550/1100,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,,WBSKG9C53DJ593622,,J593622,"MSRP.1,ZCP,2MK,302,494,4MZ,609,6FL,6NF,6NR,655",,,"Oct 27, 2012",950,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593623,,J593623,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSKG9C57DJ593624,,J593624,"MSRP.1,ZCP,ZPP.1,2MK,302,403,494,5AC,6FL,6NF,6NR,655,752",,,"Oct 27, 2012",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C59DJ593625,,J593625,"MSRP.1,ZCP,ZCW,ZPP.2,2MK,302,403,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",550,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593626,,J593626,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,302,403,5AC,6FL,655,752",,,"Oct 28, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593627,,J593627,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655",,,"Oct 29, 2012",,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54DJ593628,,J593628,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655",,,"Oct 29, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593629,,J593629,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593630,,J593630,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,655",,,"Oct 29, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593631,,J593631,"MSRP.1,ZCP,ZCW,2MK,302,322,415,4MY,507,609,6FL,655,752",,,"Oct 29, 2012",950,,CAN,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C56DJ593632,,J593632,"MSRP.1,ZCP,ZCW,ZPP.1,2MK,302,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593633,,J593633,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C5XDJ593634,,J593634,"MSRP.1,ZCP,ZPP.2,302,6FL,6NF,6NR,655,752",,,"Oct 29, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593635,,J593635,"MSRP.1,ZPP.3,302,403,6FL,752",,,"Oct 29, 2012",,,,,,,,,,,
