EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201361,,E201361,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - Black Novillo Leather,2009,WBSPM93589E201362,,E201362,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,465,494,6FL,6NF,653,655,752",,"$72,295.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM935X9E201363,,E201363,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653",,"$69,725.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93519E201364,,E201364,"MSRP.2,ZPP.1",,"$59,525.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93539E201365,,E201365,"MSRP.2,ZPP.1",,"$59,525.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93559E201366,,E201366,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,"$70,570.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201367,,E201367,"MSRP.2,ZPP.3,ZTP,2MT.1,403,507,6FL,653,655,752",,"$68,070.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93599E201368,,E201368,"MSRP.2,ZPP.1,507",,"$59,875.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93509E201369,,E201369,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,752",,"$70,525.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93579E201370,,E201370,"MSRP.2,ZPP.3,2MK,2MT.1,322,465,609,6FL,6NF,653,752",,"$70,100.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93599E201371,,E201371,"MSRP.2,ZPP.3,2MK,2MT.1,322,403,494,507,609,6FL,6NF,653,655,752",,"$70,470.00",,,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2009,WBSPM93509E201372,,E201372,"MSRP.2,ZCW,ZTP,2MT.1,403,4MZ,6FL,653,863",,"$65,675.00",,950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201373,,E201373,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201374,,E201374,"MSRP.2,ZPP.3,ZTP,403,6FL,653,655,752",,"$67,070.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93569E201375,,E201375,"MSRP.2,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$69,370.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201376,,E201376,"MSRP.2,ZPP.3,ZTP,403,6FL,653,655,752",,"$67,070.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201377,,E201377,"MSRP.2,ZPP.1,ZTP,2MT.1,403,6FL,653,655,752",,"$68,270.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93519E201378,,E201378,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,6NF,653",,"$69,325.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93539E201379,,E201379,"MSRP.2,ZPP.3,ZTP,2MT.1,403,507,6FL,653,655,752",,"$68,070.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201380,,E201380,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$71,120.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201381,,E201381,"MSRP.2,ZPP.3,2MK,2MT.1,322,403,494,507,609,6FL,653,752",,"$70,275.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93539E201382,,E201382,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$70,770.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201383,,E201383,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653",,"$69,175.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93579E201384,,E201384,"MSRP.2,ZPP.3,ZTP,403,6FL,653,655,752",,"$66,520.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93599E201385,,E201385,"MSRP.2,ZTP,2MK,2MT.1,403,4MY,507,6FL,6NF,653,655,752",,"$72,170.00",,550/2000,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93509E201386,,E201386,"MSRP.2,ZCW,ZPP.1,ZTP,6FL,6NF,653,752",,"$66,575.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93529E201387,,E201387,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93549E201388,,E201388,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,322,403,417,507,609,6FL,6NF,653,655,752",,"$72,095.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93569E201389,,E201389,"MSRP.2,ZPP.3,ZTP,403,6FL,653,655,752",,"$67,070.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,2009,WBSPM93529E201390,,E201390,"MSRP.2,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$69,370.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201391,,E201391,"MSRP.2,ZCW,ZPP.3,ZTP,403,653,655,752",,"$67,670.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93569E201392,,E201392,"MSRP.2,ZCW,ZPP.3,ZTP,403,417,507,6FL,653,655",,"$66,545.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93589E201393,,E201393,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,2009,WBSPM935X9E201394,,E201394,"MSRP.2,ZPP.3,2MT.1,403,609,6FL,653,655,752",,"$68,220.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201395,,E201395,"MSRP.2,ZCW,ZPP.3,ZTP,403,6FL,653,655,752",,"$68,070.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - Black Novillo Leather,2009,WBSPM93539E201396,,E201396,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201397,,E201397,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,653,655,752",,"$70,720.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201398,,E201398,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,670.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93599E201399,,E201399,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,653,655,752",,"$69,070.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93519E201400,,E201400,"MSRP.2,494,507,6FL,655",,"$60,320.00",,550/950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93539E201401,,E201401,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655",,"$69,720.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201402,,E201402,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,403,6FL,6NF,653,752",,"$71,625.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93579E201403,,E201403,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$70,370.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93599E201404,,E201404,"MSRP.2,ZPP.1,ZTP,2MK,403,6FL,6NF,653,655",,"$67,670.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93509E201405,,E201405,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,653,655",,"$69,320.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93529E201406,,E201406,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$73,770.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93549E201407,,E201407,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,653",,"$69,025.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201408,,E201408,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,417,6FL,653,655,752",,"$69,845.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93589E201409,,E201409,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$74,595.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93549E201410,,E201410,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653",,"$69,075.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NDH2 - Fox Red Extended Leather,2009,WBSPM93569E201411,,E201411,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,417,507,6FL,653,655,752",,"$73,645.00",,1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201412,,E201412,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,465,494,507,6FL,6NF,653,655,752",,"$72,695.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NCH1 - Silver Novillo Leather,2009,WBSPM935X9E201413,,E201413,"MSRP.2,ZTP,465,4MX,507,6FL,653,863",,"$63,250.00",,950,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93519E201414,,E201414,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,507,653,752",,"$69,975.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93539E201415,,E201415,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,653,655,752",,"$74,195.00",,550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201416,,E201416,"MSRP.2,ZCW,2MT.1,403,6FL,655,771",,"$62,720.00",,550/950,,,,,,,,,,
668 - Jet Black,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93579E201417,,E201417,"MSRP.2,ZTP,2MK,2MT.1,494,639,6FL,653,752,771",,"$68,225.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93599E201418,,E201418,"MSRP.2,ZCW,2MK,322,639,6FL,653,771",,"$63,325.00",,950,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2009,WBSPM93509E201419,,E201419,"MSRP.2,ZPP.1,2MK,2MT.1,322,403,417,465,507,6FL,653,655,752",,"$69,870.00",,1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93579E201420,,E201420,"MSRP.2,ZPP.3,ZTP,2MK,403,653,655",,"$67,670.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201421,,E201421,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653",,"$69,175.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93509E201422,,E201422,"MSRP.2,ZPP.2,2MK,2MT.1,655",,"$64,220.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93529E201423,,E201423,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,417,465,507,6FL,6NF,653,752",,"$73,225.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,2009,WBSPM93549E201424,,E201424,"MSRP.2,ZPP.3,2MT.1,403,6FL,653,655,752",,"$66,120.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93569E201425,,E201425,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$70,970.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93589E201426,,E201426,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,752",,"$71,375.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM935X9E201427,,E201427,"MSRP.2,ZCW,ZPP.2,ZTP,2MT.1,403,6FL,653",,"$66,775.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93519E201428,,E201428,"MSRP.2,ZPP.1,403,494,6FL",,"$60,925.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201429,,E201429,"MSRP.2,ZPP.2,2MK,2MT.1,223,403,507,6FL,653",,"$66,775.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201430,,E201430,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653",,"$69,475.00",,,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2009,WBSPM93519E201431,,E201431,"MSRP.2,494,771",,"$58,425.00",,950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201432,,E201432,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,494,6FL,653,655,752",,"$70,620.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93559E201433,,E201433,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$72,945.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201434,,E201434,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,465,507,6FL,653,655,752",,"$71,445.00",,,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93599E201435,,E201435,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$73,270.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201436,,E201436,"MSRP.2,ZPP.1,ZTP,403,494,507,6FL,653,655,752",,"$67,920.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201437,,E201437,"MSRP.2,ZCW,ZPP.3,ZTP,403,507,6FL,653,655,752",,"$68,420.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93549E201438,,E201438,"MSRP.2,ZPP.1,403,6FL,653,655",,"$61,920.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93569E201439,,E201439,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,465,494,507,6FL,6NF,653,655,752",,"$71,045.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93529E201440,,E201440,"MSRP.2,2MT.1,403,494,639,653,771",,"$61,375.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201441,,E201441,"MSRP.2,ZTP,2MT.1,403,4MY,653,655",,"$65,420.00",,550/950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93569E201442,,E201442,"MSRP.2,ZPP.3,2MK,2MT.1,403,494,507,6FL,6NF",,"$65,525.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201443,,E201443,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$74,345.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM935X9E201444,,E201444,"MSRP.2,ZCW,ZPP.3,ZTP,403,507,6FL,653,655,752",,"$68,420.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93519E201445,,E201445,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,"$71,120.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201446,,E201446,"MSRP.2,ZPP.1,ZTP,403,494,507,6FL,653,655,752",,"$67,920.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201447,,E201447,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$73,245.00",,550,,,,,,,,,,
668 - Jet Black,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93579E201448,,E201448,"MSRP.2,ZTP,2MK,2MT.1,403,639,6FL,653,771",,"$66,875.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201449,,E201449,"MSRP.2,ZPP.3,ZTP,2MK,507,6FL,653,655,752",,"$69,270.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93559E201450,,E201450,"MSRP.2,ZPP.3,2MT.1,403,6FL",,"$61,625.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93579E201451,,E201451,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$69,695.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93599E201452,,E201452,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,653,752",,"$70,725.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93509E201453,,E201453,"MSRP.2,2MT.1,223,403,465,494,4MX,655",,"$63,795.00",,550/950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201454,,E201454,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,752",,"$71,925.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93549E201455,,E201455,"MSRP.2,ZPP.3,2MT.1,403,507,655",,"$62,720.00",,550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93569E201456,,E201456,"MSRP.2,ZTP,2MK,403,494,639,6FL,653,771",,"$66,175.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93589E201457,,E201457,"MSRP.2,4MZ",,"$58,975.00",,550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM935X9E201458,,E201458,"MSRP.2,2MK,2MT.1,494,507,6FL,771",,"$62,875.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93519E201459,,E201459,"MSRP.2,ZCW,ZPP.2,ZTP,2MT.1,403,6FL,653,655,752",,"$70,370.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93589E201460,,E201460,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,670.00",,550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2009,WBSPM935X9E201461,,E201461,"MSRP.2,ZCW,ZPP.2,ZTP,2MT.1,403,507,6FL,653",,"$66,575.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201462,,E201462,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653",,"$70,175.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201463,,E201463,"MSRP.2,ZPP.1,ZTP,2MT.1,403,465,507,6FL,653,752",,"$68,500.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93559E201464,,E201464,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$68,720.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201465,,E201465,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,465,653",,"$68,200.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201467,,E201467,"MSRP.2,ZCW,ZPP.2,2MT.1,403,6FL,6NF",,"$63,325.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93529E201468,,E201468,"MSRP.2,ZCW,ZPP.1,322,6FL,6NF,653,752",,"$63,325.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201469,,E201469,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93509E201470,,E201470,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,507,653",,"$66,825.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201471,,E201471,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,417,507,6FL,653",,"$68,350.00",,550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93549E201472,,E201472,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,655",,"$68,670.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201473,,E201473,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,"$71,470.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93589E201474,,E201474,"MSRP.2,ZPP.2,2MT.1,403,465,494,6FL,653,752",,"$66,500.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201475,,E201475,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201476,,E201476,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653",,"$66,775.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93539E201477,,E201477,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,653,655,752",,"$73,095.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201478,,E201478,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,465,494,6FL,653,752",,"$72,650.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201479,,E201479,"MSRP.2,ZCW,ZPP.2,ZTP,403,417,507,6FL,653,752",,"$68,400.00",,550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93539E201480,,E201480,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,653",,"$68,275.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93559E201481,,E201481,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,465,507,6FL,6NF,653,655,752",,"$72,145.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93579E201482,,E201482,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,302,403,417,507,6FL,653,655,752",,"$70,045.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93599E201483,,E201483,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,670.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93509E201484,,E201484,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,752",,"$71,925.00",,550,,,,,,,,,,
