EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A22 - Sparkling Graphite Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY42719,,PY42719,"MSRP.3,ZCW,ZPP.2,2MK,2MT.1,507,609,6FL,655",,,"Jul 15, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93548PY42720,,PY42720,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,6FL,653,655,752",,,"Jul 15, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93568PY42721,,PY42721,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,6FL",,,"Jul 15, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY42722,,PY42722,"MSRP.3,ZPP.3,ZTP,494,507,653,655,752",,,"Jul 15, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY42723,,PY42723,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,655,752",,,"Jul 15, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93518PY42724,,PY42724,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,6FL,752",,,"Jul 16, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93538PY42725,,PY42725,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,6FL,653,752",,,"Jul 16, 2008",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93558PY42726,,PY42726,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,655",,,"Jul 16, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93578PY42727,,PY42727,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 16, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42728,,PY42728,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jul 16, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY42729,,PY42729,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1",,,"Jul 16, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93578PY42730,,PY42730,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 16, 2008",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42731,,PY42731,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,,"Jul 16, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY42732,,PY42732,"MSRP.3,ZPP.1,ZTP,2MT.1,494,507,6FL,655,752",,,"Jul 16, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93528PY42733,,PY42733,"MSRP.3,ZTP,2MK,2MT.1,494,6FL,771",,,"Jul 16, 2008",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93548PY42734,,PY42734,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,6FL",,,"Jul 16, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42735,,PY42735,"MSRP.3,2MT.1,223,302,494,5AC,609,6FL,771,863",,,"Jul 16, 2008",550/950,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY42736,,PY42736,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655",,,"Jul 16, 2008",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY42737,,PY42737,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1",,,"Jul 16, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93518PY42738,,PY42738,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,494,507,653,655,752",,,"Jul 16, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93538PY42739,,PY42739,"MSRP.3,ZCW,ZPP.3,2MT.1,322,507,609,6FL,655,752,863",,,"Jul 16, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY42740,,PY42740,"MSRP.3,ZCW,ZPP.1,ZTP,302,415,507,6FL,752",,,"Jul 16, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93518PY42741,,PY42741,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Jul 16, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93538PY42742,,PY42742,"MSRP.3,ZCW,ZPP.2,ZTP,403,507,6FL,655,752",,,"Jul 16, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93558PY42743,,PY42743,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,6FL,655,752",,,"Jul 16, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93578PY42744,,PY42744,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jul 16, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42745,,PY42745,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,752",,,"Jul 16, 2008",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY42746,,PY42746,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,752",,,"Jul 17, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93528PY42747,,PY42747,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,6FL,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93548PY42748,,PY42748,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,415,507,653,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42749,,PY42749,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93528PY42750,,PY42750,"MSRP.3,ZCW,ZPP.2,ZTP,2MT.1,6FL,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93548PY42751,,PY42751,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42752,,PY42752,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,655,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93588PY42753,,PY42753,"MSRP.3,ZPP.2,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY42754,,PY42754,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY42755,,PY42755,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93538PY42756,,PY42756,"MSRP.3,ZTP,2MT.1,415,494,771",,,"Jul 17, 2008",950,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD93558PY42757,,PY42757,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93578PY42758,,PY42758,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93598PY42759,,PY42759,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,6FL",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93558PY42760,,PY42760,"MSRP.3,ZTP,2MK,2MT.1,415,4MY,507,6FL,655,752",,,"Jul 17, 2008",950,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD93578PY42761,,PY42761,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,6FL",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93598PY42762,,PY42762,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93508PY42763,,PY42763,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42764,,PY42764,"MSRP.3,ZPP.2,ZTP,2MT.1,415,507,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93548PY42765,,PY42765,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93568PY42766,,PY42766,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93588PY42767,,PY42767,"MSRP.3,ZPP.3,2MK,322,494,507,609,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY42768,,PY42768,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93518PY42769,,PY42769,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,655,752",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93588PY42770,,PY42770,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,863",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY42771,,PY42771,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,863",,,"Jul 17, 2008",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD93518PY42772,,PY42772,"MSRP.3,ZPP.3,ZTP,6FL,752,863",,,"Jul 17, 2008",1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93538PY42773,,PY42773,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,752",,,"Jul 17, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY42774,,PY42774,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,752",,,"Jul 17, 2008",550,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93578PY42775,,PY42775,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,403,415,6FL,655,752",,,"Jul 17, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42776,,PY42776,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,655,752",,,"Jul 18, 2008",,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93508PY42777,,PY42777,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42778,,PY42778,"MSRP.3,ZCW,ZPP.1,223,6FL,655",,,"Jul 18, 2008",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93548PY42779,,PY42779,"MSRP.3,ZPP.1,ZTP,2MT.1,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY42780,,PY42780,"MSRP.3,ZCW,ZPP.3,2MK,2MT.1,223,6FL,655",,,"Jul 18, 2008",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42781,,PY42781,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL,653,655",,,"Jul 18, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93548PY42782,,PY42782,"MSRP.3,ZPP.3,2MK",,,"Jul 18, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42783,,PY42783,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,,"Jul 18, 2008",550,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93588PY42784,,PY42784,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jul 18, 2008",1100,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2008,WBSWD935X8PY42785,,PY42785,"MSRP.3,ZCW,ZPP.1,2MK,302,322,6FL,752",,,"Jul 18, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY42786,,PY42786,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93538PY42787,,PY42787,"MSRP.3,ZPP.2,2MT.1,6FL",,,"Jul 18, 2008",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93558PY42788,,PY42788,"MSRP.3,2MT.1,771",,,"Jul 18, 2008",950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93578PY42789,,PY42789,"MSRP.3,ZPP.3,2MT.1,494,6FL",,,"Jul 18, 2008",,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93538PY42790,,PY42790,"MSRP.3,ZCW,ZPP.2,ZTP,2MT.1,403,507,6FL,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93558PY42791,,PY42791,"MSRP.3,ZPP.3,ZTP,2MK,494,507,6FL,655,752",,,"Jul 18, 2008",1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93578PY42792,,PY42792,"MSRP.3,ZCW,ZPP.1,2MK,6FL",,,"Jul 18, 2008",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93598PY42793,,PY42793,"MSRP.3,ZCW,ZPP.3,2MK,223,302,322,415,507,6FL,655,752",,,"Jul 18, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93508PY42794,,PY42794,"MSRP.3,ZPP.3,ZTP,2MK,494,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93528PY42795,,PY42795,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,655",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93548PY42796,,PY42796,"MSRP.3,ZPP.1,ZTP,2MT.1,494,507,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2008,WBSWD93568PY42797,,PY42797,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,655,752",,,"Jul 18, 2008",,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93588PY42798,,PY42798,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY42799,,PY42799,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,6FL,653,752",,,"Jul 18, 2008",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42800,,PY42800,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,507,6FL,655",,,"Jul 18, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93548PY42801,,PY42801,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,403,415,494,507,6FL,653,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD93568PY42802,,PY42802,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,752",,,"Jul 18, 2008",1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93588PY42803,,PY42803,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD935X8PY42804,,PY42804,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,655",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93518PY42805,,PY42805,"MSRP.3,ZPP.2,ZTP,2MK,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93538PY42806,,PY42806,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93558PY42807,,PY42807,"MSRP.3,ZPP.1,ZTP,2MT.1,507,752,863",,,"Jul 18, 2008",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93578PY42808,,PY42808,"MSRP.3,ZCW,ZTP,2MT.1,4MY,6FL",,,"Jul 18, 2008",550/950,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42809,,PY42809,"MSRP.3,ZPP.3,ZTP,507,5AC,6FL,752",,,"Jul 18, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY42810,,PY42810,"MSRP.3,ZPP.3,ZTP,2MK,6FL,655",,,"Jul 18, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93578PY42811,,PY42811,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,655,752",,,"Jul 18, 2008",550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42812,,PY42812,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,6FL,653,752",,,"Jul 18, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93508PY42813,,PY42813,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,507,6FL,752",,,"Jul 18, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42814,,PY42814,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,655,752",,,"Jul 18, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93548PY42815,,PY42815,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL,655,752",,,"Jul 18, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42816,,PY42816,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,415,507,6FL,653,655,752",,,"Jul 18, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY42817,,PY42817,"MSRP.3,ZPP.1,ZTP,2MT.1,494,507,6FL,863",,,"Jul 19, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH1 - Silver Novillo Leather,2008,WBSWD935X8PY42818,,PY42818,"MSRP.3,ZPP.3,ZTP,403",,,"Jul 19, 2008",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY42819,,PY42819,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,415,494,752",,,"Jul 19, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY42820,,PY42820,"MSRP.3,ZPP.3,ZTP,2MK,403,6FL,655,752",,,"Jul 19, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY42821,,PY42821,"MSRP.3,ZPP.3,2MK,2MT.1,403,494,655",,,"Jul 19, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93518PY42822,,PY42822,"MSRP.3,ZCW,ZPP.2,2MK,223,403,6FL,655",,,"Jul 19, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93538PY42823,,PY42823,"MSRP.3,ZCW,ZPP.2,223,403,6FL,653",,,"Jul 19, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY42824,,PY42824,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,655,752",,,"Jul 19, 2008",550,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD93578PY42825,,PY42825,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655",,,"Jul 19, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93598PY42826,,PY42826,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,655,752",,,"Jul 19, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93508PY42827,,PY42827,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL",,,"Jul 19, 2008",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93528PY42828,,PY42828,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,6FL,752",,,"Jul 19, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93548PY42829,,PY42829,"MSRP.3,ZPP.3,ZTP,507,6FL,752",,,"Jul 19, 2008",1100,,,,,,,,,,
,,NCSW - Black Novillo Leather,2008,WBSWD93508PY42830,,PY42830,"MSRP.3,ZPP.3,ZTP,2MK,6FL,655",,,"Jul 19, 2008",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93528PY42831,,PY42831,"MSRP.3,ZTP,2MT.1,494,4MY",,,"Jul 19, 2008",550/950,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93548PY42832,,PY42832,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jul 19, 2008",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93568PY42833,,PY42833,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,6FL",,,"Jul 19, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY42834,,PY42834,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507",,,"Jul 21, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY42835,,PY42835,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,6FL",,,"Jul 21, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93518PY42836,,PY42836,"MSRP.3,ZPP.3,ZTP,494,507",,,"Jul 21, 2008",,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93538PY42837,,PY42837,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,415,507,6FL,653,655,752",,,"Jul 21, 2008",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY42838,,PY42838,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,6FL,655,752",,,"Jul 21, 2008",550,,,,,,,,,,
