EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202378,C50,E202378,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,"$70,125.00",12-17-2009,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202379,C52,E202379,"MSRP.1,ZPP.3,ZTP,2MK,302,403",,"$67,725.00",,550,,,,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C59AE202380,C59,E202380,"MSRP.1,ZCW,ZPP.3,ZTP,302,403,6FL,752",,"$68,125.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202381,C50,E202381,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,655",,"$68,375.00",12-18-2009,550,,,,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C52AE202382,C52,E202382,"MSRP.1,ZPP.3,ZTP,2MT.1,302,403,494,507,6FL",,"$67,305.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202383,C54,E202383,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,494,5AC,6FL,6NF,655,752",,"$71,925.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202384,C56,E202384,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,494,6FL,655,752",,"$70,625.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202385,C58,E202385,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,655,752",,"$71,505.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202386,C5X,E202386,"MSRP.1,ZPP.3,ZTP,2MT.1,507,6FL,6NF,655,752",,"$67,205.00",12-18-2009,,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C51AE202387,C51,E202387,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,653,6FL,6NF,655,752",,"$72,555.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202388,C53,E202388,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,655,752",,"$72,575.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202389,C55,E202389,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,"$72,955.00",12-21-2009,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202390,C51,E202390,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,6FL,655",,"$68,225.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202391,C53,E202391,"MSRP.1,ZPP.3,ZTP,2MT.1,403,465,494,6FL,655,752",,"$69,250.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202392,C55,E202392,"MSRP.1,ZCW,ZPP.1,ZTP,2MT.1,403,655,6FL",,"$67,375.00",12-22-2009,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202393,C57,E202393,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,6NF,655,752",,"$73,105.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202394,C59,E202394,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,6FL,655,752",,"$73,530.00",,550,,CANADA,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C50AE202395,C50,E202395,"MSRP.1,ZCW,ZTP,2MK,302,403,507,6FL,771",,"$68,455.00",,550//950,,,,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2010,WBSPM9C52AE202396,C52,E202396,"MSRP.1,ZPP.2,ZTP,2MK,494,507,6FL,655,752",,"$70,355.00",,1100,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C54AE202397,C54,E202397,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,302,6FL,6NF,655,752",,"$69,925.00",,,,,,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C56AE202398,C56,E202398,"MSRP.1,ZPP.3,ZTP,2MK,494,655,6FL",,"$67,525.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202399,C58,E202399,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,655,752",,"$72,075.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C50AE202400,C50,E202400,"MSRP.1,ZCW,ZPP.3,ZTP,403,655,6FL,752",,"$68,075.00",01-13-2010,550,,,,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2010,WBSPM9C52AE202401,C52,E202401,"MSRP.1,ZCW,771",,"$59,125.00",,550,,,,,,,,,,
381 - Le Mans Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C54AE202402,C54,E202402,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,302,403,417,507,655,6FL,752",,"$72,330.00",,550,,CANADA,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C56AE202403,C56,E202403,"MSRP.1,403,494,6FL",,"$60,475.00",,950,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202404,C58,202404,"MSRP.1,223,2MT.1,465",,"$61,200.00",,950,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202405,C5X,202405,"MSRP.1,ZPP.3,2MT.1,302,6FL",,"$61,575.00",,,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C51AE202406,C51,202406,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,507,655,6FL",,"$67,255.00",01-18-2010,1100,,,,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C53AE202407,C53,202407,"MSRP.1,ZPP.3,ZTP,2MK,302,417,507,6FL,752",,"$70,480.00",,1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - EXT. PALLADIUM,2010,WBSPM9C55AE202408,C55,202408,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,465,507,6FL,752",,"$72,780.00",,550/1100,,,,,,,,,,
A30 - Interologos Blue Met.,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C57AE202409,C57,202409,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,403,6FL",,"$66,675.00",,550,,,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202410,C53,202410,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,494,6FL",,"$69,425.00",,550,,Laurel BMW of Westmont,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202411,C55,202411,"MSRP.1,ZPP.3,ZTP,2MK,403,494,6FL,6NF,655,752",,"$70,625.00",,550,,BMW of Carlsbad,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C57AE202412,C57,202412,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,302,494,507,6NF,6FL",,"$69,305.00",,550,"TOTAL LOSS Vehicle exported from
Seattle, WA and imported to
Lithuania",BMW of Bellevue,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C59AE202413,C59,202413,"MSRP.1,ZPP.3,ZTP,403,465,655,6FL",,"$65,650.00",,550,,Pace BMW,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202414,C50,202414,"MSRP.1,ZPP.1,ZTP,2MT.1,494,507,5AC,655,6FL,752",,"$67,805.00",01-21-2010,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202415,C52,202415,"MSRP.1,ZCW,ZPP.3,ZTP,6FL",,"$64,775.00",,550,,,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C54AE202416,C54,202416,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,417,465,494,507,6FL,752",,"$72,605.00",,,,SHELLY BMW,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202417,C56,202417,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,6NF,6FL,752",,"$72,755.00",01-22-2010,550,TOTAL LOSS,Elmhurst BMW,,,,,,,,
A73 - Jerez Black Met.,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C58AE202418,C58,202418,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,5AC,6NF,6FL,752",,"$74,680.00",,550/1100,EXPORTED TO CANADA,BMW Of Salem,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202419,C5X,202419,"MSRP.1,ZPP.3,ZTP,302",,"$63,225.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202420,C56,202420,"MSRP.1,ZPP.2,ZTP,2MT.1,403,417,494,507.6FL,655",,"$67,050.00",,550,,BMW & Mini of Sterling,,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C58AE202421,C58,202421,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,655,752",,"$70,825.00",01-26-2010,550/1100,,BMW of Arlington,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202423,C51,202423,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,653,6NF,752",,"$70,525.00",02-03-2010,550,,"BMW AG, Regensburg",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,MSRP.1,MSRP,,"$55,400.00",,,,,,,,,,,,,,,,
,,MSRP,MSRP,,"$55,900.00",,,,,,,,,,,,,,,,
,,Z9B,INDIVIDUAL PAINT Canada,,"$3,900.00",,,,,,,,,,,,,,,,
,,IND,INDIVIDUAL PAINT,,"$5,000.00",,,,,,,,,,,,,,,,
,,ZCP,Competition Package                                                                                                                          - Dynamic Damper Control,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZCV,"Convenience Package                                                                                                                     - Anti-theft alarm system
- Comfort Access keyless entry
- Park Distance Control (rear)
- Navigation System
- Voice-Command
- iPod & USB adapter
- Real Time Traffic Information",,"$2,900.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,ZCW,"Cold Weather Package                                                                                                                      - Split fold-down-rear seat
- Heated front seats
- Retractable headlight washers",,"$1,000.00",,,,,,,,,,,,,,,,
,,ZPP.1,"Premium Package                                                                                                                    - Power-folding auto mirrors
- Universal garage-door opener
- Power front seats
- Carbon Leather interior trim
- Interior mirror with compass
- BMW Assist w/enhanced BT & USB",,"$2,000.00",,,,,,,,,,,,,,,,
,,ZPP.2,,,"$2,000.00",,,,,,,,,,,,,,,,
,,ZPP.3,,,"$2,000.00",,,,,,,,,,,,,,,,
,,ZP2,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP2.1,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP2.2,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP2.3,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP2.4,"Premium Package 2                                                                                                                     - Power-folding auto mirrors
- Universal garage-door opener
- Power front seats
- Carbon Leather interior trim
- Interior mirror with compass
- BMW Assist w/enhanced BT & USB",,"$2,500.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"ZP3,",,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP3.1,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP3.2,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP3.3,,,"$2,500.00",,,,,,,,,,,,,,,,
,,ZP3.4,"Premium Package 3                                                                                                                     - Power-folding auto mirrors
- Universal garage-door opener
- Power front seats
- Carbon Leather interior trim
- Interior mirror with compass
- BMW Assist w/enhanced BT & USB",,"$2,500.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,ZTP,"Technology Package                                                                                               
- M Drive
- Comfort Access keyless entry
- Navigation system

        ",,"$3,250.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,223,Dynamic Damper Control,,"$1,000.00",,,,,,,,,,,,,,,,
,,2MK,M Double-Clutch Transmission,,"$2,900.00",,,,,,,,,,,,,,,,
,,2MT.1,"19"" Alloy Double-Spoke Wheels ",,"$1,200.00",,,,,,,,,,,,,,,,
,,2MT,"19"" Alloy Double-Spoke Wheels ",,"$1,250.00",,,,,,,,,,,,,,,,
,,4MX,BRUSHED ALUMINUM TRIM,,$500.00,,,,,,,,,,,,,,,,
,,4MY,CARBON LEATHER INTERIOR TRIM,,$500.00,,,,,,,,,,,,,,,,
,,4MZ,WALNUT INTERIOR TRIM,,$500.00,,,,,,,,,,,,,,,,
,,403,Moonroof                                                                                                       ,,"$1,050.00",,,,,,,,,,,,,,,,
,,417,"Power rear sunshade                                                                                     
Manual side/rear power shades
                                               ",,$575.00,,,,,,,,,,,,,,,,
,,465,Split-Fold Down Rear Seat                                                                           ,,$475.00,,,,,,,,,,,,,,,,
,,494,Heated Front Seats                                                                                      ,,$500.00,,,,,,,,,,,,,,,,
,,302,Alarm System ,,$400.00,,,,,,,,,,,,,,,,
,,320,Model Desingation - Deletion,,$0.00,,,,,,,,,,,,,,,,
,,507,Rear Park Distance Control ,,$380.00,,,,,,,,,,,,,,,,
,,5AC,Automatic High Beams ,,$250.00,,,,,,,,,,,,,,,,
,,609,Navigation System ,,"$2,100.00",,,,,,,,,,,,,,,,
,,6FL,iPod & USB Adapter ,,$400.00,,,,,,,,,,,,,,,,
,,639,BMW Assist w. Bluetooth ,,$750.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,6NF,Smartphone Integration,,$150.00,,,,,,,,,,,,,,,,
,,653,HD Radio,,,,,,,,,,,,,,,,,,
,,655, Satellite Radio ,,$350.00,,,,,,,,,,,,,,,,
,,6NR,BMW Apps ,,$250.00,,,,,,,,,,,,,,,,
,,752,Enhanced Premium Sound ,,"$1,900.00",,,,,,,,,,,,,,,,
,,771,TITANIUM SHADOW TRIM,,$0.00,,,,,,,,,,,,,,,,
,,863,EURO DELIVERY,,,,,,,,,,,,,,,,,,
,,XE2,"Ind.fine Wood Trim Maple Wood,anthr",,"$1,080.00",,,,,,,,,,,,,,,,
,,XE3,Ind.Ind.fine Wood Eukalyptus,,"$1,080.00",,,,,,,,,,,,,,,,
,,XE8,Ind.Black Piano Trim,,"$1,080.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,M Performance Parts,,,,,,,,,,,,,,,,,,
,,Z04 ,Aluminum Pedals ,,$210.00,,,,,,,,,,,,,,,,
,,Z06, Black Kidney Grilles ,,$162.00,,,,,,,,,,,,,,,,
,,Z10,M Performance Exhaust ,,"$4,067.00",,,,,,,,,,,,,,,,
,,Z12 ,Alcanata Performance Steering Wheel,,$885.00,,,,,,,,,,,,,,,,
,,Z17 ,Carbon Fiber Front Splitters,,$911.00,,,,,,,,,,,,,,,,
,,Z21 ,Carbon Fiber Mirror Caps,,$712.00,,,,,,,,,,,,,,,,
,,Z22,Carbon Fiber Spoiler,,$622.00,,,,,,,,,,,,,,,,
,,Z62 ,Wheel Locks,,,,,,,,,,,,,,,,,,
